datetime,PM2.5,SO2,NO2,CO,O3,TEMP,RAIN
2015-08-16 16:00:00,36.0,8.0,33.0,600.0,319.0,35.1,0.0
2015-08-16 17:00:00,35.0,8.0,29.0,600.0,253.0,34.3,0.0
2015-08-16 18:00:00,39.0,10.0,26.0,600.0,245.0,33.5,0.0
2015-08-16 19:00:00,48.0,13.0,32.0,700.0,227.0,32.3,0.0
2015-08-16 20:00:00,96.0,25.0,33.0,1200.0,232.0,31.6,0.0
2015-08-16 21:00:00,85.0,23.0,38.0,1200.0,189.0,31.2,0.0
2015-08-16 22:00:00,73.0,18.0,35.0,1100.0,167.0,30.5,0.0
2015-08-16 23:00:00,70.0,18.0,36.0,1100.0,158.0,29.8,0.0
2015-08-17 00:00:00,71.0,19.0,35.0,1200.0,152.0,29.2,0.0
2015-08-17 01:00:00,71.0,17.0,36.0,1200.0,134.0,28.8,0.0
2015-08-17 02:00:00,77.0,15.0,37.0,1200.0,115.0,27.3,0.0
2015-08-17 03:00:00,80.0,14.0,40.0,1200.0,109.0,25.0,0.0
2015-08-17 04:00:00,81.0,12.0,40.0,1200.0,91.0,26.7,0.0
2015-08-17 05:00:00,83.0,11.0,38.0,1000.0,73.0,26.1,0.0
2015-08-17 06:00:00,87.0,11.0,44.0,1000.0,55.0,25.3,0.0
2015-08-17 07:00:00,90.0,7.0,97.0,1200.0,16.0,25.8,0.0
2015-08-17 08:00:00,98.0,9.0,78.0,1300.0,43.0,27.2,0.0
2015-08-17 09:00:00,113.0,8.0,87.0,1300.0,50.0,28.5,0.0
2015-08-17 10:00:00,116.0,10.0,57.0,1200.0,104.0,29.3,0.0
2015-08-17 11:00:00,113.0,13.0,54.0,1200.0,138.0,30.2,0.0
2015-08-17 12:00:00,58.0,12.0,41.0,1100.0,166.0,31.6,0.0
2015-08-17 13:00:00,3.0,11.0,34.0,1000.0,194.0,31.6,0.0
2015-08-17 14:00:00,60.0,13.0,37.0,1100.0,218.0,33.0,0.0
2015-08-17 15:00:00,93.0,13.0,40.0,1000.0,247.0,33.0,0.0
2015-08-17 16:00:00,90.0,12.0,42.0,1200.0,272.0,33.9,0.0
2015-08-17 17:00:00,86.0,12.0,38.0,1100.0,258.0,32.8,0.0
2015-08-17 18:00:00,64.0,8.0,29.0,800.0,203.0,31.7,0.0
2015-08-17 19:00:00,71.0,6.0,34.0,800.0,193.0,29.1,0.0
2015-08-17 20:00:00,64.0,7.0,37.0,900.0,157.0,28.7,0.0
2015-08-17 21:00:00,59.0,6.0,46.0,1000.0,123.0,28.4,0.0
2015-08-17 22:00:00,64.0,5.0,53.0,1000.0,107.0,28.8,0.0
2015-08-17 23:00:00,84.0,6.0,38.0,1000.0,114.0,28.3,0.0
2015-08-18 00:00:00,95.0,5.0,31.0,1000.0,112.0,28.1,0.0
2015-08-18 01:00:00,88.0,5.0,21.0,900.0,119.0,26.7,0.0
2015-08-18 02:00:00,67.0,6.0,104.0,900.0,95.0,25.2,0.0
2015-08-18 03:00:00,63.0,6.0,113.0,900.0,67.0,24.9,0.0
2015-08-18 04:00:00,48.0,3.0,26.0,600.0,51.0,24.5,0.0
2015-08-18 05:00:00,29.0,3.0,18.0,500.0,130.0,23.8,0.0
2015-08-18 06:00:00,20.0,2.0,23.0,600.0,119.0,23.4,0.0
2015-08-18 07:00:00,25.0,3.0,37.0,800.0,102.0,23.9,0.0
2015-08-18 08:00:00,27.0,3.0,43.0,800.0,93.0,24.6,0.0
2015-08-18 09:00:00,32.0,4.0,45.0,700.0,86.0,24.8,0.0
2015-08-18 10:00:00,34.0,4.0,45.0,700.0,82.0,25.2,0.0
2015-08-18 11:00:00,38.0,5.0,59.0,900.0,67.0,26.7,0.0
2015-08-18 12:00:00,63.0,6.0,68.0,1100.0,76.0,28.6,0.0
2015-08-18 13:00:00,90.0,8.0,61.0,1200.0,125.0,29.2,0.0
2015-08-18 14:00:00,86.0,6.0,42.0,1000.0,172.0,30.2,0.0
2015-08-18 15:00:00,62.0,5.0,25.0,800.0,195.0,30.3,0.0
2015-08-18 16:00:00,40.0,3.0,25.0,600.0,173.0,28.6,0.0
2015-08-18 17:00:00,39.0,4.0,32.0,700.0,141.0,27.0,0.0
2015-08-18 18:00:00,31.0,3.0,32.0,600.0,133.0,27.4,0.0
2015-08-18 19:00:00,23.0,3.0,34.0,700.0,125.0,27.4,0.0
2015-08-18 20:00:00,15.0,2.0,41.0,800.0,112.0,26.4,0.0
2015-08-18 21:00:00,25.0,2.0,49.0,900.0,89.0,25.1,0.0
2015-08-18 22:00:00,31.0,2.0,60.0,700.0,70.0,25.2,0.0
2015-08-18 23:00:00,37.0,3.0,82.0,900.0,49.0,24.3,0.0
2015-08-19 00:00:00,38.0,3.0,46.0,700.0,70.0,23.7,0.0
2015-08-19 01:00:00,45.0,3.0,38.0,700.0,73.0,24.2,0.0
2015-08-19 02:00:00,44.0,2.0,32.0,600.0,81.0,24.2,0.0
2015-08-19 03:00:00,38.0,2.0,22.0,600.0,96.0,24.1,0.0
2015-08-19 04:00:00,44.0,2.0,20.0,600.0,71.0,23.6,0.0
2015-08-19 05:00:00,50.0,2.0,63.0,700.0,24.0,22.3,0.1
2015-08-19 06:00:00,60.0,2.0,58.0,800.0,27.0,22.2,0.1
2015-08-19 07:00:00,60.0,2.0,61.0,800.0,19.0,22.2,0.0
2015-08-19 08:00:00,62.0,2.0,69.0,800.0,16.0,22.1,0.0
2015-08-19 09:00:00,68.0,2.0,72.0,900.0,24.0,22.8,0.0
2015-08-19 10:00:00,72.0,2.0,61.0,900.0,46.0,24.1,0.0
2015-08-19 11:00:00,79.0,2.0,49.0,900.0,73.0,25.0,0.0
2015-08-19 12:00:00,71.0,2.0,35.0,800.0,114.0,25.7,0.0
2015-08-19 13:00:00,63.0,2.0,38.0,800.0,133.0,26.6,0.0
2015-08-19 14:00:00,59.0,2.0,45.0,800.0,145.0,28.5,0.0
2015-08-19 15:00:00,48.0,2.0,40.0,700.0,163.0,28.3,0.0
2015-08-19 16:00:00,49.0,2.0,32.0,600.0,192.0,27.9,0.0
2015-08-19 17:00:00,63.0,2.0,42.0,900.0,178.0,27.2,0.0
2015-08-19 18:00:00,60.0,2.0,51.0,1000.0,164.0,27.4,0.0
2015-08-19 19:00:00,63.0,2.0,58.0,1100.0,148.0,26.8,0.0
2015-08-19 20:00:00,72.0,2.0,60.0,1000.0,118.0,26.6,0.0
2015-08-19 21:00:00,64.0,2.0,50.0,1000.0,110.0,25.5,0.0
2015-08-19 22:00:00,44.0,2.0,42.0,1300.0,88.0,23.3,0.0
2015-08-19 23:00:00,30.0,2.0,39.0,700.0,85.0,22.4,0.0
2015-08-20 00:00:00,31.0,2.0,37.0,600.0,82.0,22.5,0.0
2015-08-20 01:00:00,24.0,2.0,36.0,500.0,74.0,21.7,0.0
2015-08-20 02:00:00,26.0,2.0,32.0,500.0,71.0,20.9,0.0
2015-08-20 03:00:00,18.0,2.0,24.0,500.0,78.0,21.4,0.0
2015-08-20 04:00:00,23.0,2.0,24.0,500.0,72.0,20.8,0.0
2015-08-20 05:00:00,21.0,2.0,18.0,400.0,77.0,19.8,0.0
2015-08-20 06:00:00,21.0,2.0,24.0,600.0,67.0,19.7,0.0
2015-08-20 07:00:00,21.0,2.0,35.0,900.0,54.0,21.1,0.0
2015-08-20 08:00:00,27.0,2.0,50.0,1200.0,44.0,23.0,0.0
2015-08-20 09:00:00,36.0,2.0,37.0,800.0,64.0,24.5,0.0
2015-08-20 10:00:00,55.0,2.0,22.0,700.0,109.0,26.1,0.0
2015-08-20 11:00:00,58.0,2.0,21.0,800.0,145.0,27.6,0.0
2015-08-20 12:00:00,54.0,2.0,22.0,700.0,175.0,29.1,0.0
2015-08-20 13:00:00,49.0,2.0,25.0,700.0,189.0,30.7,0.0
2015-08-20 14:00:00,38.0,2.0,24.0,700.0,199.0,32.1,0.0
2015-08-20 15:00:00,27.0,2.0,15.0,400.0,159.0,32.8,0.0
2015-08-20 16:00:00,15.0,2.0,13.0,300.0,134.0,33.2,0.0
2015-08-20 17:00:00,19.0,2.0,25.0,400.0,151.0,32.8,0.0
2015-08-20 18:00:00,29.0,2.0,30.0,600.0,171.0,31.7,0.0
2015-08-20 19:00:00,40.0,2.0,33.0,700.0,177.0,29.8,0.0
2015-08-20 20:00:00,44.0,2.0,33.0,700.0,157.0,29.1,0.0
2015-08-20 21:00:00,49.0,2.0,44.0,900.0,131.0,27.5,0.0
2015-08-20 22:00:00,37.0,2.0,38.0,700.0,107.0,27.7,0.0
2015-08-20 23:00:00,21.0,2.0,36.0,500.0,84.0,26.6,0.0
2015-08-21 00:00:00,20.0,2.0,33.0,500.0,73.0,26.1,0.0
2015-08-21 01:00:00,11.0,2.0,21.0,400.0,84.0,25.5,0.0
2015-08-21 02:00:00,5.0,3.0,21.0,300.0,82.0,24.5,0.0
2015-08-21 03:00:00,3.0,2.0,21.0,300.0,81.0,23.9,0.0
2015-08-21 04:00:00,4.0,2.0,17.0,300.0,79.0,22.1,0.0
2015-08-21 05:00:00,7.0,2.0,20.0,300.0,73.0,21.3,0.0
2015-08-21 06:00:00,8.0,2.0,23.0,300.0,69.0,22.5,0.0
2015-08-21 07:00:00,7.0,2.0,35.0,400.0,54.0,24.1,0.0
2015-08-21 08:00:00,11.0,2.0,41.0,800.0,53.0,24.6,0.0
2015-08-21 09:00:00,11.0,3.0,32.0,500.0,68.0,26.1,0.0
2015-08-21 10:00:00,10.0,3.0,28.0,500.0,83.0,28.2,0.0
2015-08-21 11:00:00,8.0,5.0,17.0,400.0,111.0,29.6,0.0
2015-08-21 12:00:00,14.0,4.0,27.0,500.0,125.0,31.4,0.0
2015-08-21 13:00:00,12.0,4.0,25.0,400.0,144.0,32.2,0.0
2015-08-21 14:00:00,15.0,4.0,18.0,400.0,171.0,33.0,0.0
2015-08-21 15:00:00,14.0,4.0,16.0,400.0,170.0,32.6,0.0
2015-08-21 16:00:00,15.0,4.0,17.0,400.0,173.0,32.7,0.0
2015-08-21 17:00:00,16.0,3.0,16.0,400.0,181.0,33.5,0.0
2015-08-21 18:00:00,18.0,3.0,24.0,500.0,166.0,31.7,0.0
2015-08-21 19:00:00,22.0,3.0,24.0,500.0,168.0,30.4,0.0
2015-08-21 20:00:00,23.0,3.0,33.0,500.0,159.0,29.5,0.0
2015-08-21 21:00:00,27.0,3.0,47.0,600.0,123.0,28.9,0.0
2015-08-21 22:00:00,25.0,3.0,42.0,600.0,114.0,27.7,0.0
2015-08-21 23:00:00,28.0,3.0,75.0,800.0,60.0,27.0,0.0
2015-08-22 00:00:00,26.0,3.0,72.0,700.0,38.0,26.2,0.0
2015-08-22 01:00:00,22.0,3.0,42.0,600.0,48.0,25.4,0.0
2015-08-22 02:00:00,16.0,3.0,47.0,600.0,29.0,24.9,0.0
2015-08-22 03:00:00,16.0,3.0,51.0,500.0,24.0,24.2,0.0
2015-08-22 04:00:00,10.0,2.0,25.0,400.0,45.0,23.3,0.0
2015-08-22 05:00:00,9.0,2.0,21.0,400.0,45.0,22.9,0.0
2015-08-22 06:00:00,10.0,2.0,31.0,500.0,33.0,22.2,0.0
2015-08-22 07:00:00,11.0,2.0,33.0,1200.0,33.0,24.0,0.0
2015-08-22 08:00:00,8.0,3.0,29.0,1000.0,41.0,25.4,0.0
2015-08-22 09:00:00,10.0,3.0,22.0,600.0,56.0,27.1,0.0
2015-08-22 10:00:00,8.0,2.0,17.0,600.0,76.0,28.4,0.0
2015-08-22 11:00:00,7.0,2.0,12.0,500.0,92.0,29.5,0.0
2015-08-22 12:00:00,10.0,2.0,12.0,500.0,103.0,30.2,0.0
2015-08-22 13:00:00,8.0,2.0,14.0,500.0,106.0,30.6,0.0
2015-08-22 14:00:00,8.0,2.0,13.0,400.0,110.0,31.5,0.0
2015-08-22 15:00:00,9.0,2.0,9.0,400.0,116.0,31.7,0.0
2015-08-22 16:00:00,6.0,2.0,10.0,300.0,114.0,30.4,0.0
2015-08-22 17:00:00,10.0,3.0,18.0,400.0,108.0,29.1,0.0
2015-08-22 18:00:00,13.0,5.0,20.0,400.0,103.0,28.6,0.0
2015-08-22 19:00:00,15.0,4.0,29.0,500.0,96.0,27.0,0.0
2015-08-22 20:00:00,20.0,4.0,46.0,700.0,85.0,26.1,0.0
2015-08-22 21:00:00,36.0,12.0,34.0,1500.0,117.0,25.0,0.0
2015-08-22 22:00:00,59.0,13.0,32.0,2000.0,102.0,24.5,0.0
2015-08-22 23:00:00,77.0,17.0,36.0,2600.0,81.0,23.8,0.0
2015-08-23 00:00:00,78.0,15.0,34.0,2400.0,76.0,23.4,0.0
2015-08-23 01:00:00,67.0,15.0,37.0,2300.0,63.0,23.2,0.0
2015-08-23 02:00:00,43.0,11.0,41.0,2000.0,51.0,23.1,0.0
2015-08-23 03:00:00,36.0,12.0,34.0,1600.0,60.0,23.2,0.0
2015-08-23 04:00:00,34.0,9.0,40.0,1600.0,51.0,21.4,0.1
2015-08-23 05:00:00,23.0,2.0,18.0,600.0,62.0,20.8,1.0
2015-08-23 06:00:00,15.0,2.0,22.0,700.0,58.0,21.4,0.0
2015-08-23 07:00:00,12.0,2.0,24.0,800.0,65.0,22.0,0.0
2015-08-23 08:00:00,10.0,2.0,36.0,800.0,50.0,22.4,0.0
2015-08-23 09:00:00,10.0,2.0,18.0,400.0,71.0,22.9,0.0
2015-08-23 10:00:00,9.0,3.0,15.0,400.0,80.0,24.4,0.0
2015-08-23 11:00:00,12.0,5.0,16.0,500.0,84.0,25.7,0.0
2015-08-23 12:00:00,15.0,4.0,18.0,600.0,98.0,25.7,0.0
2015-08-23 13:00:00,20.0,4.0,16.0,600.0,133.0,27.7,0.0
2015-08-23 14:00:00,25.0,3.0,16.0,600.0,150.0,27.8,0.0
2015-08-23 15:00:00,16.0,2.0,17.0,500.0,122.0,24.1,0.0
2015-08-23 16:00:00,9.0,2.0,19.0,500.0,103.0,23.3,0.0
2015-08-23 17:00:00,11.0,2.0,33.0,600.0,88.0,23.3,0.0
2015-08-23 18:00:00,9.0,2.0,28.0,500.0,89.0,22.7,0.0
2015-08-23 19:00:00,14.0,3.0,64.0,800.0,59.0,22.8,0.0
2015-08-23 20:00:00,12.0,2.0,43.0,700.0,71.0,22.0,0.0
2015-08-23 21:00:00,9.0,2.0,25.0,500.0,39.0,22.3,0.0
2015-08-23 22:00:00,18.0,2.0,39.0,600.0,64.0,21.7,0.0
2015-08-23 23:00:00,20.0,2.0,44.0,600.0,51.0,21.3,0.0
2015-08-24 00:00:00,17.0,2.0,35.0,500.0,43.0,21.2,0.0
2015-08-24 01:00:00,20.0,2.0,30.0,500.0,38.0,22.2,0.0
2015-08-24 02:00:00,15.0,2.0,28.0,500.0,37.0,21.8,0.0
2015-08-24 03:00:00,17.0,2.0,27.0,500.0,35.0,21.3,0.0
2015-08-24 04:00:00,10.0,2.0,17.0,400.0,45.0,21.3,0.0
2015-08-24 05:00:00,17.0,2.0,20.0,400.0,40.0,21.9,0.0
2015-08-24 06:00:00,14.0,2.0,23.0,600.0,35.0,21.4,0.0
2015-08-24 07:00:00,11.0,2.0,28.0,900.0,31.0,22.1,0.0
2015-08-24 08:00:00,10.0,2.0,28.0,1000.0,33.0,23.9,0.0
2015-08-24 09:00:00,10.0,2.0,25.0,500.0,44.0,24.9,0.0
2015-08-24 10:00:00,10.0,2.0,19.0,500.0,63.0,26.5,0.0
2015-08-24 11:00:00,9.0,2.0,11.0,500.0,88.0,27.2,0.0
2015-08-24 12:00:00,12.0,2.0,9.0,500.0,99.0,27.6,0.0
2015-08-24 13:00:00,9.0,2.0,9.0,500.0,104.0,28.0,0.0
2015-08-24 14:00:00,9.0,2.0,11.0,500.0,115.0,29.3,0.0
2015-08-24 15:00:00,10.0,2.0,14.0,500.0,128.0,29.3,0.0
2015-08-24 16:00:00,11.0,2.0,17.0,500.0,123.0,28.3,0.0
2015-08-24 17:00:00,12.0,2.0,16.0,400.0,119.0,26.8,0.0
2015-08-24 18:00:00,8.0,2.0,24.0,600.0,99.0,27.2,0.0
2015-08-24 19:00:00,10.0,2.0,36.0,500.0,89.0,25.9,0.0
2015-08-24 20:00:00,13.0,2.0,43.0,500.0,80.0,24.5,0.0
2015-08-24 21:00:00,16.0,2.0,55.0,600.0,66.0,23.4,0.0
2015-08-24 22:00:00,18.0,2.0,58.0,700.0,61.0,22.6,0.0
2015-08-24 23:00:00,24.0,2.0,76.0,900.0,29.0,23.4,0.0
2015-08-25 00:00:00,25.0,2.0,41.0,600.0,51.0,22.5,0.0
2015-08-25 01:00:00,23.0,2.0,45.0,700.0,35.0,22.4,0.0
2015-08-25 02:00:00,18.0,2.0,40.0,500.0,33.0,22.2,0.0
2015-08-25 03:00:00,17.0,2.0,37.0,500.0,29.0,22.6,0.0
2015-08-25 04:00:00,17.0,2.0,26.0,400.0,39.0,22.9,0.0
2015-08-25 05:00:00,15.0,2.0,33.0,400.0,41.0,22.3,0.0
2015-08-25 06:00:00,15.0,2.0,49.0,500.0,27.0,22.4,0.0
2015-08-25 07:00:00,15.0,2.0,64.0,1100.0,12.0,23.2,0.0
2015-08-25 08:00:00,12.0,2.0,47.0,900.0,24.0,23.6,0.0
2015-08-25 09:00:00,15.0,2.0,29.0,700.0,41.0,24.5,0.0
2015-08-25 10:00:00,14.0,2.0,29.0,1300.0,47.0,26.2,0.0
2015-08-25 11:00:00,15.0,2.0,22.0,600.0,66.0,26.8,0.0
2015-08-25 12:00:00,15.0,2.0,14.0,500.0,98.0,28.7,0.0
2015-08-25 13:00:00,8.0,2.0,9.0,400.0,109.0,29.6,0.0
2015-08-25 14:00:00,7.0,2.0,9.0,500.0,105.0,30.5,0.0
2015-08-25 15:00:00,8.0,2.0,10.0,400.0,105.0,30.4,0.0
2015-08-25 16:00:00,9.0,2.0,13.0,400.0,100.0,29.3,0.0
2015-08-25 17:00:00,9.0,2.0,15.0,500.0,103.0,29.6,0.0
2015-08-25 18:00:00,13.0,2.0,30.0,500.0,94.0,27.9,0.0
2015-08-25 19:00:00,15.0,2.0,36.0,500.0,89.0,26.5,0.0
2015-08-25 20:00:00,16.0,2.0,53.0,600.0,67.0,25.7,0.0
2015-08-25 21:00:00,16.0,2.0,42.0,600.0,74.0,26.2,0.0
2015-08-25 22:00:00,15.0,2.0,49.0,600.0,58.0,24.2,0.0
2015-08-25 23:00:00,16.0,2.0,50.0,500.0,44.0,23.8,0.0
2015-08-26 00:00:00,16.0,2.0,43.0,500.0,39.0,22.5,0.0
2015-08-26 01:00:00,15.0,2.0,37.0,500.0,43.0,22.5,0.0
2015-08-26 02:00:00,14.0,2.0,38.0,500.0,39.0,22.6,0.0
2015-08-26 03:00:00,12.0,2.0,38.0,400.0,35.0,22.6,0.0
2015-08-26 04:00:00,13.0,2.0,39.0,400.0,31.0,22.3,0.0
2015-08-26 05:00:00,14.0,2.0,41.0,400.0,26.0,22.5,0.0
2015-08-26 06:00:00,15.0,2.0,49.0,500.0,17.0,21.9,0.0
2015-08-26 07:00:00,14.0,2.0,49.0,500.0,16.0,22.8,0.0
2015-08-26 08:00:00,14.0,2.0,48.0,700.0,20.0,23.7,0.0
2015-08-26 09:00:00,11.0,2.0,37.0,700.0,36.0,25.3,0.0
2015-08-26 10:00:00,9.0,2.0,24.0,500.0,61.0,27.5,0.0
2015-08-26 11:00:00,13.0,2.0,18.0,500.0,86.0,28.1,0.0
2015-08-26 12:00:00,11.0,2.0,14.0,500.0,114.0,29.0,0.0
2015-08-26 13:00:00,12.0,2.0,12.0,500.0,124.0,29.9,0.0
2015-08-26 14:00:00,9.0,2.0,10.0,400.0,124.0,30.5,0.0
2015-08-26 15:00:00,9.0,2.0,12.0,400.0,119.0,31.1,0.0
2015-08-26 16:00:00,7.0,2.0,11.0,400.0,120.0,31.2,0.0
2015-08-26 17:00:00,5.0,2.0,16.0,400.0,118.0,30.5,0.0
2015-08-26 18:00:00,7.0,2.0,19.0,400.0,119.0,29.6,0.0
2015-08-26 19:00:00,11.0,2.0,30.0,600.0,106.0,27.9,0.0
2015-08-26 20:00:00,10.0,2.0,44.0,600.0,74.0,25.6,0.0
2015-08-26 21:00:00,14.0,2.0,72.0,900.0,43.0,24.5,0.0
2015-08-26 22:00:00,17.0,2.0,55.0,700.0,50.0,23.8,0.0
2015-08-26 23:00:00,12.0,2.0,55.0,700.0,46.0,23.6,0.0
2015-08-27 00:00:00,15.0,2.0,56.0,700.0,37.0,22.8,0.0
2015-08-27 01:00:00,16.0,2.0,63.0,700.0,24.0,22.8,0.0
2015-08-27 02:00:00,15.0,2.0,43.0,600.0,32.0,23.0,0.0
2015-08-27 03:00:00,14.0,2.0,33.0,400.0,38.0,22.3,0.0
2015-08-27 04:00:00,10.0,2.0,34.0,500.0,39.0,21.3,0.0
2015-08-27 05:00:00,13.0,2.0,27.0,400.0,40.0,21.4,0.0
2015-08-27 06:00:00,9.0,2.0,32.0,400.0,34.0,21.9,0.0
2015-08-27 07:00:00,8.0,2.0,37.0,900.0,32.0,22.9,0.0
2015-08-27 08:00:00,9.0,2.0,31.0,1000.0,42.0,24.6,0.0
2015-08-27 09:00:00,8.0,2.0,30.0,600.0,52.0,26.3,0.0
2015-08-27 10:00:00,5.0,2.0,24.0,500.0,70.0,27.6,0.0
2015-08-27 11:00:00,6.0,2.0,17.0,500.0,95.0,28.4,0.0
2015-08-27 12:00:00,8.0,2.0,13.0,400.0,115.0,29.7,0.0
2015-08-27 13:00:00,8.0,2.0,12.0,400.0,121.0,30.5,0.0
2015-08-27 14:00:00,7.0,2.0,12.0,300.0,131.0,31.1,0.0
2015-08-27 15:00:00,9.0,2.0,13.0,300.0,131.0,30.5,0.0
2015-08-27 16:00:00,9.0,2.0,26.0,400.0,99.0,30.5,0.0
2015-08-27 17:00:00,11.0,2.0,31.0,400.0,93.0,30.4,0.0
2015-08-27 18:00:00,11.0,2.0,35.0,600.0,103.0,28.9,0.0
2015-08-27 19:00:00,14.0,2.0,47.0,600.0,108.0,26.8,0.0
2015-08-27 20:00:00,14.0,2.0,42.0,500.0,116.0,26.9,0.0
2015-08-27 21:00:00,18.0,2.0,56.0,600.0,91.0,25.2,0.0
2015-08-27 22:00:00,17.0,2.0,58.0,600.0,74.0,25.3,0.0
2015-08-27 23:00:00,23.0,2.0,83.0,800.0,35.0,24.4,0.0
2015-08-28 00:00:00,26.0,2.0,83.0,800.0,18.0,22.5,0.0
2015-08-28 01:00:00,29.0,2.0,65.0,800.0,22.0,22.8,0.0
2015-08-28 02:00:00,25.0,2.0,57.0,600.0,23.0,22.5,0.0
2015-08-28 03:00:00,23.0,2.0,51.0,600.0,21.0,22.3,0.0
2015-08-28 04:00:00,16.0,2.0,42.0,500.0,25.0,20.8,0.0
2015-08-28 05:00:00,13.0,2.0,28.0,400.0,42.0,20.7,0.0
2015-08-28 06:00:00,9.0,2.0,23.0,500.0,45.0,20.6,0.0
2015-08-28 07:00:00,12.0,2.0,40.0,800.0,26.0,22.4,0.0
2015-08-28 08:00:00,11.0,2.0,46.0,1000.0,28.0,24.3,0.0
2015-08-28 09:00:00,10.0,2.0,33.0,900.0,48.0,25.8,0.0
2015-08-28 10:00:00,14.0,2.0,19.0,500.0,74.0,27.4,0.0
2015-08-28 11:00:00,12.0,6.0,16.0,500.0,94.0,28.9,0.0
2015-08-28 12:00:00,12.0,2.0,14.0,500.0,112.0,30.1,0.0
2015-08-28 13:00:00,11.0,2.0,14.0,400.0,128.0,31.5,0.0
2015-08-28 14:00:00,10.0,2.0,12.0,300.0,131.0,32.2,0.0
2015-08-28 15:00:00,7.0,2.0,12.0,300.0,125.0,32.8,0.0
2015-08-28 16:00:00,9.0,2.0,15.0,300.0,136.0,33.3,0.0
2015-08-28 17:00:00,8.0,2.0,18.0,400.0,132.0,32.5,0.0
2015-08-28 18:00:00,9.0,2.0,26.0,600.0,130.0,31.2,0.0
2015-08-28 19:00:00,17.0,2.0,43.0,700.0,104.0,28.8,0.0
2015-08-28 20:00:00,23.0,2.0,44.0,600.0,103.0,26.1,0.0
2015-08-28 21:00:00,26.0,2.0,30.0,500.0,124.0,24.6,0.0
2015-08-28 22:00:00,17.0,2.0,27.0,500.0,115.0,24.5,0.0
2015-08-28 23:00:00,18.0,2.0,31.0,500.0,100.0,23.1,0.0
2015-08-29 00:00:00,25.0,2.0,46.0,600.0,80.0,22.5,0.0
2015-08-29 01:00:00,26.0,2.0,34.0,800.0,82.0,22.4,0.0
2015-08-29 02:00:00,26.0,2.0,30.0,700.0,81.0,23.4,0.0
2015-08-29 03:00:00,22.0,2.0,30.0,500.0,79.0,22.6,0.0
2015-08-29 04:00:00,16.0,2.0,31.0,500.0,78.0,22.5,0.0
2015-08-29 05:00:00,27.0,2.0,36.0,600.0,66.0,22.2,0.0
2015-08-29 06:00:00,29.0,2.0,36.0,600.0,61.0,19.9,0.0
2015-08-29 07:00:00,27.0,2.0,44.0,800.0,55.0,21.6,0.0
2015-08-29 08:00:00,27.0,2.0,43.0,800.0,61.0,23.9,0.0
2015-08-29 09:00:00,19.0,2.0,36.0,800.0,80.0,25.1,0.0
2015-08-29 10:00:00,15.0,2.0,22.0,500.0,108.0,26.4,0.0
2015-08-29 11:00:00,17.0,2.0,20.0,600.0,129.0,27.9,0.0
2015-08-29 12:00:00,20.0,2.0,30.0,500.0,140.0,29.0,0.0
2015-08-29 13:00:00,27.0,2.0,27.0,600.0,180.0,29.4,0.0
2015-08-29 14:00:00,33.0,2.0,25.0,600.0,223.0,30.2,0.0
2015-08-29 15:00:00,40.0,2.0,23.0,700.0,239.0,29.8,0.0
2015-08-29 16:00:00,41.0,2.0,22.0,700.0,218.0,29.3,0.0
2015-08-29 17:00:00,36.0,2.0,19.0,700.0,196.0,29.0,0.0
2015-08-29 18:00:00,41.0,2.0,19.0,700.0,186.0,28.4,0.0
2015-08-29 19:00:00,42.0,2.0,25.0,700.0,168.0,27.7,0.0
2015-08-29 20:00:00,41.0,2.0,22.0,700.0,162.0,27.5,0.0
2015-08-29 21:00:00,29.0,2.0,23.0,700.0,164.0,26.8,0.0
2015-08-29 22:00:00,32.0,2.0,36.0,900.0,142.0,25.0,0.0
2015-08-29 23:00:00,43.0,3.0,41.0,1100.0,108.0,24.1,0.0
2015-08-30 00:00:00,48.0,2.0,42.0,1200.0,93.0,23.6,0.0
2015-08-30 01:00:00,35.0,2.0,27.0,1100.0,69.0,22.7,0.0
2015-08-30 02:00:00,28.0,2.0,22.0,700.0,58.0,21.9,0.0
2015-08-30 03:00:00,22.0,2.0,22.0,900.0,58.0,21.2,0.0
2015-08-30 04:00:00,25.0,2.0,26.0,900.0,59.0,21.2,0.0
2015-08-30 05:00:00,23.0,2.0,22.0,900.0,65.0,20.6,2.5
2015-08-30 06:00:00,24.0,2.0,23.0,1000.0,64.0,20.1,0.0
2015-08-30 07:00:00,20.0,2.0,24.0,1100.0,70.0,20.7,0.0
2015-08-30 08:00:00,24.0,2.0,32.0,1200.0,73.0,21.4,0.0
2015-08-30 09:00:00,30.0,2.0,37.0,1300.0,66.0,21.8,0.0
2015-08-30 10:00:00,35.0,2.0,28.0,1200.0,72.0,23.0,0.0
2015-08-30 11:00:00,40.0,2.0,28.0,1300.0,79.0,23.2,0.0
2015-08-30 12:00:00,31.0,2.0,29.0,1200.0,86.0,21.4,0.4
2015-08-30 13:00:00,28.0,2.0,29.0,1100.0,88.0,22.8,0.1
2015-08-30 14:00:00,23.0,2.0,24.0,900.0,110.0,23.0,0.0
2015-08-30 15:00:00,20.0,2.0,19.0,800.0,120.0,24.1,0.0
2015-08-30 16:00:00,29.0,2.0,25.0,1100.0,105.0,21.8,0.0
2015-08-30 17:00:00,27.0,2.0,32.0,1200.0,82.0,21.1,0.0
2015-08-30 18:00:00,19.0,2.0,38.0,1400.0,77.0,21.3,0.0
